CountyFIPS,Year,Disease,Disease_AdjPrev,is_extreme_disease
8051,2022,Current Asthma,10.7,False
8057,2022,COPD,7.7,False
8057,2022,Current Asthma,11.7,False
8059,2019,COPD,4.1,False
8059,2019,Current Asthma,9.7,False
8059,2020,COPD,4.4,False
8059,2020,Current Asthma,9.2,False
8059,2021,COPD,4.7,False
8059,2021,Current Asthma,9.8,False
8059,2022,COPD,4.4,False
8059,2022,Current Asthma,11.3,False
8067,2019,COPD,4.5,False
8067,2019,Current Asthma,9.3,False
8067,2020,COPD,5.0,False
8067,2020,Current Asthma,9.9,False
8067,2021,COPD,5.1,False
8067,2021,Current Asthma,10.2,False
8067,2022,COPD,5.2,False
8067,2022,Current Asthma,11.2,False
8069,2019,COPD,4.5,False
8069,2019,Current Asthma,9.1,False
8069,2020,COPD,4.9,False
8069,2020,Current Asthma,9.7,False
8069,2021,COPD,4.9,False
8069,2021,Current Asthma,10.1,False
8069,2022,COPD,4.8,False
8069,2022,Current Asthma,11.2,False
8077,2019,COPD,5.6,False
8077,2019,Current Asthma,9.6,False
8077,2020,COPD,6.2,False
8077,2020,Current Asthma,10.3,False
8077,2021,COPD,6.2,False
8077,2021,Current Asthma,11.1,False
8077,2022,COPD,5.8,False
8077,2022,Current Asthma,11.5,False
8083,2019,COPD,6.1,False
8083,2019,Current Asthma,10.0,False
8083,2020,COPD,6.4,False
8083,2020,Current Asthma,10.7,False
8083,2021,COPD,6.4,False
8083,2021,Current Asthma,11.1,False
8083,2022,COPD,6.3,False
8083,2022,Current Asthma,12.0,False
8099,2019,COPD,5.7,False
8099,2019,Current Asthma,9.4,False
8099,2020,COPD,6.8,False
8099,2020,Current Asthma,10.5,False
8099,2021,COPD,7.0,False
8099,2021,Current Asthma,11.1,False
8099,2022,COPD,6.9,False
8099,2022,Current Asthma,11.2,False
8101,2021,COPD,5.9,False
8101,2021,Current Asthma,10.9,False
8101,2022,COPD,6.1,False
8101,2022,Current Asthma,11.2,False
8103,2019,COPD,5.7,False
8103,2019,Current Asthma,9.6,False
8103,2020,COPD,6.3,False
8103,2020,Current Asthma,10.3,False
8103,2021,COPD,6.6,False
8103,2021,Current Asthma,10.9,False
8103,2022,COPD,5.7,False
8103,2022,Current Asthma,11.3,False
8107,2019,COPD,4.5,False
8107,2019,Current Asthma,8.9,False
8107,2020,COPD,4.7,False
8107,2020,Current Asthma,9.6,False
8107,2021,COPD,4.7,False
8107,2021,Current Asthma,10.0,False
8107,2022,COPD,4.5,False
8107,2022,Current Asthma,10.6,False
8113,2019,COPD,4.1,False
8113,2019,Current Asthma,8.8,False
8113,2020,COPD,4.6,False
8113,2020,Current Asthma,9.5,False
8113,2021,COPD,4.7,False
8113,2021,Current Asthma,9.9,False
8113,2022,COPD,4.5,False
8113,2022,Current Asthma,10.5,False
8123,2019,COPD,4.8,False
8123,2019,Current Asthma,9.0,False
8123,2020,COPD,5.7,False
8123,2020,Current Asthma,9.9,False
8123,2021,COPD,5.6,False
8123,2021,Current Asthma,10.7,False
8123,2022,COPD,5.3,False
8123,2022,Current Asthma,10.7,False
9001,2019,COPD,4.1,False
9001,2019,Current Asthma,8.2,False
9001,2020,COPD,4.3,False
9001,2020,Current Asthma,9.1,False
9001,2021,COPD,4.4,False
9001,2021,Current Asthma,10.2,False
9003,2019,COPD,4.7,False
9003,2019,Current Asthma,10.1,False
9003,2020,COPD,5.2,False
9003,2020,Current Asthma,11.2,False
9003,2021,COPD,5.2,False
9003,2021,Current Asthma,11.5,False
9005,2019,COPD,5.0,False
9005,2019,Current Asthma,9.3,False
9005,2020,COPD,5.3,False
9005,2020,Current Asthma,10.8,False
9005,2021,COPD,4.9,False
9005,2021,Current Asthma,10.2,False
9007,2019,COPD,4.7,False
9007,2019,Current Asthma,9.6,False
9007,2020,COPD,4.9,False
9007,2020,Current Asthma,10.2,False
9007,2021,COPD,4.6,False
9007,2021,Current Asthma,10.8,False
9009,2019,COPD,5.1,False
9009,2019,Current Asthma,10.6,False
9009,2020,COPD,5.4,False
9009,2020,Current Asthma,10.9,False
9009,2021,COPD,5.4,False
9009,2021,Current Asthma,10.9,False
9011,2019,COPD,5.3,False
9011,2019,Current Asthma,10.0,False
9011,2020,COPD,5.6,False
9011,2020,Current Asthma,10.7,False
9011,2021,COPD,5.4,False
9011,2021,Current Asthma,11.0,False
9013,2019,COPD,4.9,False
9013,2019,Current Asthma,8.9,False
9013,2020,COPD,5.1,False
9013,2020,Current Asthma,10.7,False
9013,2021,COPD,5.0,False
9013,2021,Current Asthma,10.8,False
9015,2019,COPD,6.1,False
9015,2019,Current Asthma,10.7,False
9015,2020,COPD,6.2,False
9015,2020,Current Asthma,10.8,False
9015,2021,COPD,6.3,False
9015,2021,Current Asthma,11.3,False
10001,2019,COPD,7.8,False
10001,2019,Current Asthma,11.2,False
10001,2020,COPD,7.1,False
10001,2020,Current Asthma,11.0,False
10001,2021,COPD,6.7,False
10001,2021,Current Asthma,11.2,False
10001,2022,COPD,6.6,False
10001,2022,Current Asthma,12.6,False
10003,2019,COPD,6.2,False
10003,2019,Current Asthma,9.4,False
10003,2020,COPD,5.3,False
10003,2020,Current Asthma,10.3,False
10003,2021,COPD,5.1,False
10003,2021,Current Asthma,9.8,False
10003,2022,COPD,5.3,False
10003,2022,Current Asthma,10.4,False
10005,2019,COPD,7.3,False
10005,2019,Current Asthma,9.3,False
10005,2020,COPD,6.7,False
10005,2020,Current Asthma,9.6,False
10005,2021,COPD,6.3,False
10005,2021,Current Asthma,10.4,False
10005,2022,COPD,6.3,False
10005,2022,Current Asthma,10.7,False
11001,2019,COPD,4.7,False
11001,2019,Current Asthma,10.1,False
11001,2020,COPD,4.0,False
11001,2020,Current Asthma,10.3,False
11001,2021,COPD,4.4,False
11001,2021,Current Asthma,10.7,False
11001,2022,COPD,4.2,False
11001,2022,Current Asthma,10.2,False
12001,2019,COPD,7.3,False
12001,2019,Current Asthma,9.1,False
12001,2020,COPD,7.2,False
12001,2020,Current Asthma,9.3,False
12001,2022,COPD,6.3,False
12001,2022,Current Asthma,10.1,False
12005,2019,COPD,8.2,False
12005,2019,Current Asthma,8.9,False
12005,2020,COPD,7.8,False
12005,2020,Current Asthma,9.4,False
12005,2022,COPD,6.7,False
12005,2022,Current Asthma,10.0,False
12009,2019,COPD,7.3,False
12009,2019,Current Asthma,8.3,False
12009,2020,COPD,7.0,False
12009,2020,Current Asthma,9.1,False
12009,2022,COPD,5.9,False
12009,2022,Current Asthma,9.7,False
12011,2019,COPD,6.0,False
12011,2019,Current Asthma,7.8,False
12011,2020,COPD,6.2,False
12011,2020,Current Asthma,8.5,False
12011,2022,COPD,5.3,False
12011,2022,Current Asthma,9.2,False
12021,2019,COPD,6.4,False
12021,2019,Current Asthma,7.6,False
12021,2020,COPD,6.4,False
12021,2020,Current Asthma,8.2,False
12021,2022,COPD,5.3,False
12021,2022,Current Asthma,8.8,False
12023,2019,COPD,9.7,False
12023,2019,Current Asthma,9.7,False
12023,2020,COPD,9.1,False
12023,2020,Current Asthma,9.6,False
12023,2022,COPD,8.4,False
12023,2022,Current Asthma,10.4,False
12031,2019,COPD,7.5,False
12031,2019,Current Asthma,9.1,False
12031,2020,COPD,7.3,False
12031,2020,Current Asthma,9.3,False
12031,2022,COPD,6.5,False
12031,2022,Current Asthma,10.3,False
12033,2019,COPD,7.9,False
12033,2019,Current Asthma,9.3,False
12033,2020,COPD,7.6,False
12033,2020,Current Asthma,9.2,False
12033,2022,COPD,6.9,False
12033,2022,Current Asthma,10.6,False
12035,2019,COPD,7.5,False
12035,2019,Current Asthma,8.5,False
12035,2020,COPD,7.3,False
12035,2020,Current Asthma,9.0,False
12035,2022,COPD,6.0,False
12035,2022,Current Asthma,9.9,False
12047,2019,COPD,11.4,True
12047,2019,Current Asthma,9.9,False
12047,2020,COPD,11.1,True
12047,2020,Current Asthma,9.6,False
12047,2022,COPD,10.1,False
12047,2022,Current Asthma,11.0,False
12055,2019,COPD,8.6,False
12055,2019,Current Asthma,8.6,False
12055,2020,COPD,8.4,False
12055,2020,Current Asthma,9.1,False
12055,2022,COPD,7.3,False
12055,2022,Current Asthma,9.9,False
12057,2019,COPD,6.4,False
12057,2019,Current Asthma,8.1,False
12057,2020,COPD,6.6,False
12057,2020,Current Asthma,8.7,False
12057,2022,COPD,5.6,False
12057,2022,Current Asthma,9.4,False
12061,2019,COPD,7.4,False
12061,2019,Current Asthma,8.4,False
12061,2020,COPD,7.1,False
12061,2020,Current Asthma,8.9,False
12061,2022,COPD,5.8,False
12061,2022,Current Asthma,9.4,False
12069,2019,COPD,7.4,False
12069,2019,Current Asthma,8.3,False
12069,2020,COPD,7.5,False
12069,2020,Current Asthma,8.7,False
12069,2022,COPD,6.0,False
12069,2022,Current Asthma,9.8,False
12071,2019,COPD,6.9,False
12071,2019,Current Asthma,8.3,False
12071,2020,COPD,6.8,False
12071,2020,Current Asthma,8.4,False
12071,2022,COPD,5.9,False
12071,2022,Current Asthma,9.4,False
12073,2019,COPD,7.2,False
12073,2019,Current Asthma,9.1,False
12073,2020,COPD,6.9,False
12073,2020,Current Asthma,9.4,False
12073,2022,COPD,6.1,False
12073,2022,Current Asthma,10.4,False
12081,2019,COPD,7.2,False
12081,2019,Current Asthma,8.6,False
12081,2020,COPD,7.2,False
12081,2020,Current Asthma,8.8,False
12081,2022,COPD,6.0,False
12081,2022,Current Asthma,9.3,False
12083,2019,COPD,8.3,False
12083,2019,Current Asthma,9.0,False
12083,2020,COPD,8.4,False
12083,2020,Current Asthma,9.5,False
12083,2022,COPD,7.2,False
12083,2022,Current Asthma,10.0,False
12085,2019,COPD,6.9,False
12085,2019,Current Asthma,7.9,False
12085,2020,COPD,6.6,False
12085,2020,Current Asthma,8.6,False
12085,2022,COPD,5.8,False
12085,2022,Current Asthma,9.4,False
12086,2019,COPD,5.4,False
12086,2019,Current Asthma,7.7,False
12086,2020,COPD,5.5,False
12086,2020,Current Asthma,8.1,False
12086,2022,COPD,4.7,False
12086,2022,Current Asthma,8.6,False
12089,2019,COPD,7.2,False
12089,2019,Current Asthma,8.5,False
12091,2019,COPD,7.2,False
12091,2019,Current Asthma,8.6,False
12091,2020,COPD,7.1,False
12091,2020,Current Asthma,8.5,False
12095,2019,COPD,6.2,False
12095,2019,Current Asthma,8.3,False
12095,2020,COPD,6.3,False
12095,2020,Current Asthma,8.6,False
12095,2022,COPD,5.4,False
12095,2022,Current Asthma,9.1,False
12097,2019,COPD,6.5,False
12097,2019,Current Asthma,8.1,False
12097,2020,COPD,6.4,False
12097,2020,Current Asthma,8.5,False
12097,2022,COPD,5.2,False
12097,2022,Current Asthma,8.9,False
12099,2019,COPD,6.3,False
12099,2019,Current Asthma,8.0,False
12099,2020,COPD,6.6,False
12099,2020,Current Asthma,8.5,False
12099,2022,COPD,5.4,False
12099,2022,Current Asthma,9.4,False
12101,2019,COPD,7.8,False
12101,2019,Current Asthma,8.4,False
12101,2020,COPD,7.6,False
12101,2020,Current Asthma,8.9,False
12101,2022,COPD,6.3,False
12101,2022,Current Asthma,9.8,False
12103,2019,COPD,7.4,False
12103,2019,Current Asthma,8.7,False
12103,2020,COPD,7.0,False
12103,2020,Current Asthma,8.7,False
12103,2022,COPD,6.1,False
12103,2022,Current Asthma,9.7,False
12105,2019,COPD,8.1,False
12105,2019,Current Asthma,9.0,False
12105,2020,COPD,7.9,False
12105,2020,Current Asthma,9.0,False
12105,2022,COPD,6.9,False
12105,2022,Current Asthma,10.1,False
12107,2019,COPD,10.8,True
12107,2019,Current Asthma,9.7,False
12107,2020,COPD,10.8,True
12107,2020,Current Asthma,9.8,False
12107,2022,COPD,10.1,False
12107,2022,Current Asthma,11.0,False
12111,2019,COPD,7.5,False
12111,2019,Current Asthma,8.4,False
12111,2020,COPD,7.5,False
12111,2020,Current Asthma,9.0,False
12111,2022,COPD,6.4,False
12111,2022,Current Asthma,10.1,False
12113,2019,COPD,7.4,False
12113,2019,Current Asthma,8.3,False
12113,2020,COPD,7.3,False
12113,2020,Current Asthma,8.8,False
12113,2022,COPD,5.9,False
12113,2022,Current Asthma,9.6,False
12115,2019,COPD,6.6,False
12115,2019,Current Asthma,8.0,False
12115,2020,COPD,6.4,False
12115,2020,Current Asthma,8.3,False
12115,2022,COPD,5.5,False
12115,2022,Current Asthma,9.5,False
12117,2019,COPD,5.9,False
12117,2019,Current Asthma,8.0,False
12117,2020,COPD,5.7,False
12117,2020,Current Asthma,8.4,False
12117,2022,COPD,5.0,False
12117,2022,Current Asthma,9.1,False
12127,2019,COPD,7.7,False
12127,2019,Current Asthma,8.3,False
12127,2020,COPD,7.5,False
12127,2020,Current Asthma,8.9,False
12127,2022,COPD,6.4,False
12127,2022,Current Asthma,10.1,False
12129,2019,COPD,8.3,False
12129,2019,Current Asthma,8.6,False
12129,2020,COPD,7.8,False
12129,2020,Current Asthma,8.8,False
12129,2022,COPD,6.7,False
12129,2022,Current Asthma,10.0,False
13021,2019,COPD,8.0,False
13021,2019,Current Asthma,10.5,False
13021,2020,COPD,7.6,False
13021,2020,Current Asthma,11.1,False
13021,2021,COPD,7.3,False
13021,2021,Current Asthma,11.3,False
13021,2022,COPD,7.5,False
13021,2022,Current Asthma,11.3,False
13051,2019,COPD,6.5,False
13051,2019,Current Asthma,9.3,False
13051,2020,COPD,6.0,False
13051,2020,Current Asthma,10.1,False
13051,2021,COPD,5.9,False
13051,2021,Current Asthma,9.9,False
13051,2022,COPD,5.8,False
13051,2022,Current Asthma,10.3,False
13055,2019,COPD,10.4,True
13055,2019,Current Asthma,10.3,False
13055,2020,COPD,10.0,False
13055,2020,Current Asthma,10.6,False
13055,2021,COPD,9.7,False
13055,2021,Current Asthma,10.9,False
13055,2022,COPD,9.6,False
13055,2022,Current Asthma,10.8,False
13059,2019,COPD,7.5,False
13059,2019,Current Asthma,9.7,False
13059,2020,COPD,7.0,False
13059,2020,Current Asthma,10.2,False
13059,2021,COPD,6.6,False
13059,2021,Current Asthma,10.5,False
13059,2022,COPD,6.7,False
13059,2022,Current Asthma,10.5,False
13067,2019,COPD,5.1,False
13067,2019,Current Asthma,8.4,False
13067,2020,COPD,4.7,False
13067,2020,Current Asthma,8.8,False
13067,2021,COPD,4.5,False
13067,2021,Current Asthma,9.4,False
13067,2022,COPD,4.5,False
13067,2022,Current Asthma,9.4,False
13073,2019,COPD,5.5,False
13073,2019,Current Asthma,8.4,False
13073,2020,COPD,5.2,False
13073,2020,Current Asthma,9.0,False
13073,2021,COPD,5.0,False
13073,2021,Current Asthma,9.4,False
13073,2022,COPD,5.0,False
13073,2022,Current Asthma,9.6,False
13089,2019,COPD,5.7,False
13089,2019,Current Asthma,9.1,False
13089,2020,COPD,5.2,False
13089,2020,Current Asthma,9.7,False
13089,2021,COPD,4.9,False
13089,2021,Current Asthma,10.1,False
13089,2022,COPD,4.9,False
13089,2022,Current Asthma,10.3,False
13095,2019,COPD,8.7,False
13095,2019,Current Asthma,11.2,False
13095,2020,COPD,8.0,False
13095,2020,Current Asthma,11.8,False
13095,2021,COPD,7.8,False
13095,2021,Current Asthma,12.0,False
13095,2022,COPD,8.1,False
13095,2022,Current Asthma,12.0,False
13097,2019,COPD,6.5,False
13097,2019,Current Asthma,9.6,False
13097,2020,COPD,6.0,False
13097,2020,Current Asthma,10.0,False
13097,2021,COPD,5.9,False
13097,2021,Current Asthma,10.5,False
13097,2022,COPD,5.5,False
13097,2022,Current Asthma,10.7,False
13115,2019,COPD,8.2,False
13115,2019,Current Asthma,9.4,False
13115,2020,COPD,7.7,False
13115,2020,Current Asthma,10.1,False
13115,2021,COPD,7.6,False
13115,2021,Current Asthma,10.4,False
13115,2022,COPD,7.3,False
13115,2022,Current Asthma,10.3,False
13121,2019,COPD,5.3,False
13121,2019,Current Asthma,8.5,False
13121,2020,COPD,4.7,False
13121,2020,Current Asthma,9.5,False
13121,2021,COPD,4.6,False
13121,2021,Current Asthma,9.5,False
13121,2022,COPD,4.4,False
13121,2022,Current Asthma,9.4,False
13127,2019,COPD,7.2,False
13127,2019,Current Asthma,9.5,False
13127,2020,COPD,6.6,False
13127,2020,Current Asthma,10.1,False
13127,2021,COPD,6.4,False
13127,2021,Current Asthma,10.2,False
13127,2022,COPD,6.5,False
13127,2022,Current Asthma,10.3,False
13135,2019,COPD,5.5,False
13135,2019,Current Asthma,7.8,False
13135,2020,COPD,5.1,False
13135,2020,Current Asthma,9.0,False
13135,2021,COPD,5.0,False
13135,2021,Current Asthma,9.1,False
13135,2022,COPD,4.9,False
13135,2022,Current Asthma,9.1,False
13139,2019,COPD,6.8,False
13139,2019,Current Asthma,8.4,False
13139,2020,COPD,6.7,False
13139,2020,Current Asthma,9.3,False
13139,2021,COPD,6.4,False
13139,2021,Current Asthma,9.6,False
13139,2022,COPD,6.2,False
13139,2022,Current Asthma,9.5,False
13151,2019,COPD,5.9,False
13151,2019,Current Asthma,9.2,False
13151,2020,COPD,5.5,False
13151,2020,Current Asthma,10.1,False
13151,2021,COPD,5.2,False
13151,2021,Current Asthma,10.1,False
13151,2022,COPD,5.2,False
13151,2022,Current Asthma,10.5,False
13153,2019,COPD,6.6,False
13153,2019,Current Asthma,9.5,False
13153,2020,COPD,5.7,False
13153,2020,Current Asthma,9.8,False
13153,2021,COPD,5.6,False
13153,2021,Current Asthma,10.2,False
13153,2022,COPD,5.5,False
13153,2022,Current Asthma,10.1,False
13185,2019,COPD,8.0,False
13185,2019,Current Asthma,10.3,False
13185,2020,COPD,7.4,False
13185,2020,Current Asthma,10.2,False
13185,2021,COPD,7.2,False
13185,2021,Current Asthma,10.9,False
13185,2022,COPD,7.1,False
13185,2022,Current Asthma,10.7,False
13213,2019,COPD,8.9,False
13213,2019,Current Asthma,9.5,False
13213,2020,COPD,8.5,False
13213,2020,Current Asthma,10.2,False
13213,2021,COPD,8.3,False
13213,2021,Current Asthma,10.4,False
13213,2022,COPD,7.4,False
13213,2022,Current Asthma,10.2,False
13215,2019,COPD,7.4,False
13215,2019,Current Asthma,9.8,False
13215,2020,COPD,6.8,False
13215,2020,Current Asthma,10.6,False
13215,2021,COPD,6.4,False
13215,2021,Current Asthma,10.4,False
13215,2022,COPD,6.6,False
13215,2022,Current Asthma,11.0,False
13245,2019,COPD,8.1,False
13245,2019,Current Asthma,10.4,False
13245,2020,COPD,7.5,False
13245,2020,Current Asthma,11.2,False
13245,2021,COPD,7.1,False
13245,2021,Current Asthma,11.0,False
13245,2022,COPD,7.0,False
13245,2022,Current Asthma,11.5,False
13247,2019,COPD,6.5,False
13247,2019,Current Asthma,9.6,False
13247,2020,COPD,6.1,False
13247,2020,Current Asthma,10.7,False
13247,2021,COPD,6.0,False
13247,2021,Current Asthma,10.9,False
13247,2022,COPD,5.9,False
13247,2022,Current Asthma,11.1,False
13261,2019,COPD,8.8,False
13261,2019,Current Asthma,10.8,False
13261,2020,COPD,7.6,False
13261,2020,Current Asthma,11.0,False
13261,2021,COPD,7.7,False
13261,2021,Current Asthma,11.3,False
13261,2022,COPD,7.7,False
13261,2022,Current Asthma,11.3,False
13295,2019,COPD,8.7,False
13295,2019,Current Asthma,9.5,False
13295,2021,COPD,7.6,False
13295,2021,Current Asthma,10.3,False
13295,2022,COPD,7.4,False
13295,2022,Current Asthma,10.3,False
13303,2019,COPD,8.9,False
13303,2019,Current Asthma,10.4,False
13303,2020,COPD,8.4,False
13303,2020,Current Asthma,10.9,False
13303,2021,COPD,8.1,False
13303,2021,Current Asthma,10.9,False
13303,2022,COPD,8.3,False
13303,2022,Current Asthma,11.1,False
15001,2019,COPD,5.1,False
15001,2019,Current Asthma,10.0,False
15001,2020,COPD,5.3,False
15001,2020,Current Asthma,10.1,False
15001,2021,COPD,5.0,False
15001,2021,Current Asthma,10.1,False
15001,2022,COPD,5.6,False
15001,2022,Current Asthma,11.4,False
15003,2019,COPD,3.9,False
15003,2019,Current Asthma,9.2,False
15003,2020,COPD,3.6,False
15003,2020,Current Asthma,8.9,False
15003,2021,COPD,3.6,False
15003,2021,Current Asthma,8.4,False
15003,2022,COPD,4.1,False
15003,2022,Current Asthma,9.7,False
15007,2019,COPD,4.3,False
15007,2019,Current Asthma,9.2,False
15007,2020,COPD,4.4,False
15007,2020,Current Asthma,9.5,False
15007,2021,COPD,4.6,False
15007,2021,Current Asthma,9.2,False
15009,2019,COPD,4.4,False
15009,2019,Current Asthma,8.8,False
15009,2020,COPD,4.3,False
15009,2020,Current Asthma,9.4,False
15009,2021,COPD,4.2,False
15009,2021,Current Asthma,9.2,False
15009,2022,COPD,4.8,False
15009,2022,Current Asthma,10.5,False
16001,2019,COPD,4.8,False
16001,2019,Current Asthma,9.0,False
16001,2020,COPD,4.8,False
16001,2020,Current Asthma,9.8,False
16001,2021,COPD,4.7,False
16001,2021,Current Asthma,9.5,False
16001,2022,COPD,4.8,False
16001,2022,Current Asthma,10.3,False
16005,2019,COPD,5.9,False
16005,2019,Current Asthma,9.7,False
16005,2020,COPD,6.1,False
16005,2020,Current Asthma,9.7,False
16005,2021,COPD,6.3,False
16005,2021,Current Asthma,10.4,False
16005,2022,COPD,6.2,False
16005,2022,Current Asthma,11.2,False
16013,2019,COPD,4.9,False
16013,2019,Current Asthma,9.2,False
16013,2020,COPD,5.0,False
16013,2020,Current Asthma,9.4,False
16013,2021,COPD,4.9,False
16013,2021,Current Asthma,9.6,False
16013,2022,COPD,4.7,False
16013,2022,Current Asthma,10.0,False
16017,2019,COPD,6.4,False
16017,2019,Current Asthma,10.2,False
16017,2020,COPD,6.1,False
16017,2020,Current Asthma,9.9,False
16017,2021,COPD,6.4,False
16017,2021,Current Asthma,10.7,False
16017,2022,COPD,6.2,False
16017,2022,Current Asthma,10.9,False
16019,2019,COPD,5.3,False
16019,2019,Current Asthma,9.3,False
16019,2020,COPD,5.3,False
16019,2020,Current Asthma,9.5,False
16019,2021,COPD,5.8,False
16019,2021,Current Asthma,10.8,False
16019,2022,COPD,5.7,False
16019,2022,Current Asthma,10.7,False
16021,2022,COPD,7.2,False
16021,2022,Current Asthma,11.4,False
