CountyFIPS,Year,Population,Log_Population,Smoking_AdjPrev,Complete_4_Years,is_extreme_smoking,is_extreme_population
17119,2020,262635,5.419352601776266,18.2,True,False,False
17119,2021,264490,5.422409256609699,16.6,True,False,False
17119,2022,262752,5.419546030449692,13.6,True,False,False
17143,2019,179179,5.253287108459212,17.7,True,False,False
17143,2020,177652,5.24957010112495,17.7,True,False,False
17143,2021,179432,5.253899897928308,16.5,True,False,False
17143,2022,177513,5.24923016370957,14.3,True,False,False
17161,2019,141879,5.151918118790514,18.7,True,False,False
17161,2020,140907,5.148932568594521,18.2,True,False,False
17161,2021,142909,5.155059580276322,17.9,True,False,False
17161,2022,141236,5.149945409241336,15.1,True,False,False
17167,2019,194672,5.289303490708703,17.5,True,False,False
17167,2020,193882,5.287537491061469,17.2,True,False,False
17167,2021,194734,5.289441784716015,16.2,True,False,False
17167,2022,193491,5.28666076914181,13.5,True,False,False
17197,2019,690743,5.839316492464008,14.2,True,False,False
17197,2020,688726,5.8380464782857295,14.2,True,False,False
17197,2021,697252,5.843389768671638,13.3,True,False,False
17197,2022,700728,5.845549471571694,11.5,True,False,False
17201,2019,282572,5.451129125495727,18.3,True,False,False
17201,2020,281295,5.449162012678147,19.6,True,False,False
17201,2021,283119,5.451969015667714,18.2,True,False,False
17201,2022,280922,5.44858575167744,15.9,True,False,False
18003,2019,379299,5.578981697711875,19.5,True,False,False
18003,2020,382187,5.582275910546612,20.5,True,False,False
18003,2021,388608,5.589511736871311,17.5,True,False,False
18003,2022,394545,5.596096544014733,14.7,True,False,False
18005,2019,83779,4.923135172245375,19.2,True,False,False
18005,2020,84447,4.926584225765073,18.8,True,False,False
18005,2021,82475,4.916322324217382,16.4,True,False,False
18005,2022,84003,4.924294796302125,15.1,True,False,False
18019,2019,118302,5.072992086822534,20.8,True,False,False
18019,2020,119266,5.07651665392256,20.6,True,False,False
18019,2021,122738,5.088979042232576,19.1,True,False,False
18019,2022,125467,5.098529513845081,16.5,True,False,False
18035,2019,114135,5.057418843156233,22.5,True,False,False
18035,2020,113454,5.054819812228921,22.5,True,False,False
18035,2021,111871,5.048717520198971,21.7,True,False,False
18035,2022,112321,5.050460961350444,19.0,True,False,False
18039,2019,206341,5.314585530952335,19.8,True,False,False
18039,2020,206161,5.3142065121271935,21.0,True,False,False
18039,2021,206921,5.315804568584099,19.5,True,False,False
18039,2022,206409,5.314728629801695,17.4,True,False,False
18043,2019,78522,4.894991352796308,19.2,True,False,False
18043,2020,78936,4.897275115194261,18.5,True,False,False
18043,2021,80454,4.9055476411602505,17.4,True,False,False
18043,2022,80809,4.9074597324660285,15.1,True,False,False
18057,2019,338011,5.528930833891756,12.5,True,False,False
18057,2020,344238,5.536858809859629,11.3,True,False,False
18057,2021,356650,5.552242228356702,10.2,True,False,False
18057,2022,371645,5.570128294310994,9.3,True,False,False
18063,2019,170311,5.231242698960969,16.5,True,False,False
18063,2020,173251,5.238675750026866,16.5,True,False,False
18063,2021,179355,5.253713488300201,14.5,True,False,False
18063,2022,186387,5.270415618183462,12.6,True,False,False
18067,2019,82544,4.916685510529233,21.9,True,False,False
18067,2020,82732,4.917673523281381,21.8,True,False,False
18067,2021,83687,4.922657999609084,19.7,True,False,False
18067,2022,83831,4.923404646784884,18.6,True,False,False
18069,2019,36520,4.562530768862262,21.6,False,False,False
18083,2019,36594,4.563409883741345,22.7,True,False,False
18083,2020,36522,4.562554552136652,22.8,True,False,False
18083,2021,35956,4.555771371755518,21.7,True,False,False
18083,2022,36070,4.557146142318363,18.5,True,False,False
18089,2019,485493,5.686182972486476,20.6,True,False,False
18089,2020,487536,5.68800668982758,20.3,True,False,False
18089,2021,498558,5.697715689457507,18.7,True,False,False
18089,2022,500598,5.699489110172926,17.2,True,False,False
18091,2019,109888,5.040950269144804,24.8,True,False,False
18091,2020,109663,5.040060122503365,23.2,True,False,False
18091,2021,112390,5.0507276712150535,20.4,True,False,False
18091,2022,111706,5.048076500751322,17.9,True,False,False
18095,2019,129569,5.112501106940675,24.4,True,False,False
18095,2020,129681,5.11287635079795,23.7,True,False,False
18095,2021,130782,5.116547974579905,21.4,True,False,False
18095,2022,132504,5.122228988851744,18.8,True,False,False
18097,2019,964582,5.984339153321285,18.7,True,False,True
18097,2020,966183,5.98505939180177,21.4,True,False,True
18097,2021,971102,5.987264848559543,19.6,True,False,True
18097,2022,968460,5.986081687896615,15.2,True,False,True
18105,2019,148431,5.171524613361778,18.7,True,False,False
18105,2020,148219,5.170903878854193,18.7,True,False,False
18105,2021,139875,5.145740099536407,16.3,True,False,False
18105,2022,139342,5.144082039747641,14.3,True,False,False
18109,2019,70489,4.848121349444844,21.1,False,False,False
18123,2019,19169,4.282599457384596,23.1,True,False,False
18123,2020,19154,4.282259483083982,22.5,True,False,False
18123,2021,19316,4.285917196728309,19.8,True,False,False
18123,2022,19209,4.28350475654383,18.6,True,False,False
18127,2019,170389,5.231441554083836,18.0,True,False,False
18127,2020,170980,5.232945312745227,17.6,True,False,False
18127,2021,174243,5.241155339869399,16.2,True,False,False
18127,2022,175335,5.243868617688999,14.7,True,False,False
18129,2019,25427,4.405295123042287,20.5,True,False,False
18129,2020,25275,4.402691164263039,20.1,True,False,False
18129,2021,25116,4.399950474386311,17.8,True,False,False
18129,2022,25040,4.398634324538392,15.6,True,False,False
18141,2019,271826,5.434290994399758,19.8,True,False,False
18141,2020,271484,5.433744239389069,19.3,True,False,False
18141,2021,272212,5.434907266418052,17.6,True,False,False
18141,2022,272848,5.435920774713824,15.6,True,False,False
18157,2019,195732,5.291661833768998,17.7,True,False,False
18157,2020,196115,5.292510812271008,18.3,True,False,False
18157,2021,187076,5.27201807538817,16.5,True,False,False
18157,2022,188792,5.275983587263605,15.2,True,False,False
18163,2019,181451,5.2587593659964,21.9,True,False,False
18163,2020,182447,5.261136726598132,21.2,True,False,False
18163,2021,179987,5.255241138258019,19.6,True,False,False
18163,2022,179810,5.254813841034874,16.8,True,False,False
18167,2019,107038,5.029537985727574,23.0,True,False,False
18167,2020,106608,5.027789795924061,23.6,True,False,False
18167,2021,105994,5.025281281862484,21.8,True,False,False
18167,2022,106153,5.0259322723129936,19.1,True,False,False
18173,2019,62998,4.799326762108324,18.0,True,False,False
18173,2020,63269,4.801190970259465,17.5,True,False,False
18173,2021,64514,4.809653969875328,15.4,True,False,False
18173,2022,65867,4.818667883372954,13.1,True,False,False
19013,2019,131228,5.118026509948869,19.4,True,False,False
19013,2020,130786,5.11656125738153,17.9,True,False,False
19013,2021,130368,5.115171002984051,17.3,True,False,False
19013,2022,130471,5.115513991064523,16.9,True,False,False
19017,2019,25062,4.3990157256487645,16.2,True,False,False
19017,2020,25311,4.403309303826869,15.2,True,False,False
19017,2021,25081,4.399344848180368,14.9,True,False,False
19017,2022,25307,4.403240665084475,14.2,True,False,False
19045,2019,46429,4.666789329818256,20.3,True,False,False
19045,2020,46392,4.666443095740159,19.9,True,False,False
19045,2021,46463,4.667107247680808,18.6,True,False,False
19045,2022,46158,4.664246982821391,17.3,True,False,False
19085,2019,14049,4.147645412501743,18.5,True,False,False
19085,2020,13928,4.1438887581092745,18.5,True,False,False
19085,2021,14669,4.166400508575069,18.2,True,False,False
19085,2022,14670,4.166430113843282,16.1,True,False,False
19103,2019,151140,5.179379417881757,14.6,True,False,False
19103,2020,153740,5.186786876733248,13.5,True,False,False
19103,2021,154748,5.18962504480313,14.0,True,False,False
19103,2022,157528,5.1973577591714015,12.3,True,False,False
19113,2019,226706,5.355463014314471,15.7,True,False,False
19113,2020,227854,5.357656657068914,14.9,True,False,False
19113,2021,228939,5.35971978149959,15.5,True,False,False
19113,2022,228972,5.359782377584539,13.9,True,False,False
19137,2019,9917,3.99638031323341,20.5,True,False,False
19137,2020,9935,3.997167871445834,19.9,True,False,False
19137,2021,10322,4.013763854733933,19.9,True,False,False
19137,2022,10139,4.005995123054691,17.2,True,False,False
19139,2019,42664,4.63006157067482,17.0,True,False,False
19139,2020,42394,4.627304395477659,17.4,True,False,False
19139,2021,42688,4.630305807900436,16.8,True,False,False
19139,2022,42218,4.625497655557678,16.2,True,False,False
19147,2019,8886,3.948706308904852,17.2,True,False,False
19147,2020,8845,3.946697837245742,16.6,True,False,False
19147,2021,8906,3.949682690795204,16.7,True,False,False
19147,2022,8810,3.944975908412048,15.9,True,False,False
19153,2019,490161,5.690338753348948,17.4,True,False,False
19153,2020,494281,5.693973916643766,16.2,True,False,False
19153,2021,496844,5.696220049549852,15.4,True,False,False
19153,2022,505255,5.703510619983809,13.3,True,False,False
19163,2019,172943,5.237902988305298,18.0,True,False,False
19163,2020,173216,5.238588005410968,15.1,True,False,False
19163,2021,174170,5.240973351840004,16.6,True,False,False
19163,2022,174270,5.241222631195892,14.3,True,False,False
19177,2019,7044,3.847819347295239,21.3,True,False,False
19177,2020,7069,3.849357981661299,20.6,True,False,False
19177,2021,7243,3.859918485200716,21.2,True,False,False
19177,2022,7266,3.861295393526696,19.2,True,False,False
20057,2019,33619,4.526584791169458,17.5,True,False,False
20057,2020,33094,4.519749262564474,18.6,True,False,False
20057,2021,34159,4.533505148292178,17.3,True,False,False
20057,2022,33980,4.531223374533027,15.8,True,False,False
20091,2019,602401,5.779885684132421,11.9,True,False,False
20091,2020,607220,5.783346067476675,11.2,True,False,False
20091,2021,613219,5.78761560258697,10.0,True,False,False
20091,2022,622237,5.793955831938338,9.7,True,False,False
20103,2019,81758,4.912530259018773,17.4,True,False,False
20103,2020,82246,4.915114785404135,18.1,True,False,False
20103,2021,82184,4.914787275106086,15.7,True,False,False
20103,2022,83518,4.921780085761591,13.6,True,False,False
20133,2019,16007,4.204309944940537,20.2,True,False,False
20133,2020,15929,4.202188512266052,20.1,True,False,False
20133,2021,15784,4.198217072244135,19.2,True,False,False
20133,2022,15420,4.188084373714938,17.4,True,False,False
20173,2019,516042,5.712685049739497,17.1,True,False,False
20173,2020,519907,5.715925664790586,19.0,True,False,False
20173,2021,523828,5.719188708904961,18.4,True,False,False
20173,2022,528469,5.723019516669358,15.5,True,False,False
20177,2019,176875,5.247666452868366,17.0,True,False,False
20177,2020,175999,5.245510200224856,17.3,True,False,False
20177,2021,178264,5.251063647269982,18.1,True,False,False
20177,2022,177746,5.249799836138939,15.7,True,False,False
20181,2019,5917,3.772101569277012,16.2,True,False,False
20181,2020,5777,3.761702367541413,17.4,True,False,False
20181,2021,5895,3.770483809431108,17.8,True,False,False
20181,2022,5844,3.766710207262259,16.2,True,False,False
20191,2019,22836,4.3586200343346455,18.3,True,False,False
20191,2020,22578,4.353685468703508,19.7,True,False,False
20191,2021,22385,4.349957098719464,19.7,True,False,False
20191,2022,22334,4.34896651180206,17.2,True,False,False
20209,2019,165429,5.218611644490942,20.1,True,False,False
20209,2020,165265,5.218180887955466,23.2,True,False,False
20209,2021,167046,5.222836080700123,21.9,True,False,False
20209,2022,165281,5.218222931796359,17.7,True,False,False
21013,2019,26032,4.415507535592783,33.8,False,True,False
21013,2020,25482,4.406233511374323,32.1,False,True,False
21013,2021,23858,4.377634034247592,31.1,False,True,False
21015,2019,133581,5.125744690310452,18.1,False,False,False
21015,2020,135396,5.131605834189687,16.8,False,False,False
21015,2021,137412,5.138024660716386,16.0,False,False,False
21019,2019,46718,4.669484242333031,24.9,False,False,False
21019,2020,46516,4.667602361847101,23.8,False,False,False
21019,2021,47899,4.680326446629275,22.5,False,False,False
21029,2019,81676,4.912094460463952,23.6,False,False,False
21029,2020,82182,4.914776706144576,21.8,False,False,False
21029,2021,82918,4.918648818271811,20.0,False,False,False
21037,2019,93584,4.971201604019247,20.8,False,False,False
21037,2020,94020,4.973220246852234,18.1,False,False,False
21037,2021,93050,4.9687163774667855,16.8,False,False,False
21043,2019,26797,4.428086176253649,28.9,False,True,False
21043,2020,26542,4.423933644837305,27.1,False,False,False
21043,2021,26412,4.421801288600973,27.0,False,False,False
21047,2019,70461,4.847948802504038,26.4,False,False,False
21047,2020,71478,4.854172392167189,24.4,False,False,False
21047,2021,72357,4.859480552238981,23.4,False,False,False
21059,2019,101511,5.006513106096073,23.4,False,False,False
21059,2020,101978,5.008506490299809,21.5,False,False,False
21059,2021,103063,5.0131027799306365,21.0,False,False,False
21067,2019,323152,5.50940684813205,17.3,False,False,False
21067,2020,324735,5.511529099490465,17.8,False,False,False
21067,2021,321793,5.507576592608137,15.8,False,False,False
21089,2019,35098,4.545282369636454,23.7,False,False,False
21089,2020,34865,4.542389669540937,23.1,False,False,False
21089,2021,35649,4.552047351843618,21.5,False,False,False
21091,2019,8722,3.940616082337408,24.8,False,False,False
21091,2020,8742,3.9416108021536336,24.1,False,False,False
21091,2021,9064,3.9573198968553407,22.5,False,False,False
21093,2019,110958,5.045158620047999,23.2,False,False,False
21093,2020,111309,5.046530281067089,20.7,False,False,False
21093,2021,111607,5.047691434440583,20.5,False,False,False
21111,2019,766757,5.884657749502904,22.2,False,False,True
21111,2020,767452,5.885051222211732,18.0,False,False,True
21111,2021,777874,5.890909255683337,18.2,False,False,True
21113,2019,54115,4.733317662782867,22.5,False,False,False
21113,2020,54057,4.732851940001292,20.0,False,False,False
21113,2021,53626,4.7293754038488665,19.0,False,False,False
21139,2019,9194,3.9635044994142903,26.7,False,False,False
21139,2020,9041,3.95621646924339,23.3,False,False,False
21139,2021,8959,3.952259536590821,22.7,False,False,False
21145,2019,65418,4.81569726246947,22.5,False,False,False
21145,2020,65644,4.817195036808223,22.0,False,False,False
21145,2021,67454,4.829007708291385,21.4,False,False,False
21185,2019,66799,4.824769961012482,17.0,False,False,False
21185,2020,66999,4.82606832064526,15.5,False,False,False
21185,2021,68685,4.836861902583379,13.7,False,False,False
21193,2019,25758,4.4109121388630825,29.4,False,True,False
21193,2020,25456,4.405790162302506,26.2,False,False,False
21193,2021,27929,4.446055386031947,26.7,False,False,False
21195,2019,57876,4.762498507969507,28.7,False,True,False
21195,2020,57057,4.75630893315181,27.6,False,True,False
21195,2021,57391,4.758843792105353,27.4,False,False,False
21199,2019,64979,4.812773023447504,27.0,False,False,False
21199,2020,65530,4.816440167956139,25.4,False,False,False
21199,2021,65423,4.81573045500714,24.2,False,False,False
21213,2019,18572,4.268858674994137,24.6,False,False,False
21213,2020,18635,4.270329397089858,23.3,False,False,False
21213,2021,19718,4.294862862277967,21.0,False,False,False
21227,2019,132896,5.1235119094297845,21.8,False,False,False
21227,2020,134510,5.128754572690689,20.9,False,False,False
21227,2021,137212,5.137392094649789,20.4,False,False,False
22005,2019,126604,5.102447427249145,19.1,True,False,False
22005,2020,128665,5.109460424339467,17.7,True,False,False
22005,2021,128369,5.108460158044185,16.7,True,False,False
22005,2022,131632,5.119361479962119,15.1,True,False,False
22015,2019,127039,5.10393706650469,21.6,True,False,False
22015,2020,127275,5.104743105709376,18.8,True,False,False
22015,2021,129144,5.1110742337581,19.1,True,False,False
22015,2022,129795,5.113257962770714,16.3,True,False,False
22017,2019,240204,5.380580235221189,22.7,True,False,False
22017,2020,237479,5.375625211487825,21.8,True,False,False
22017,2021,233092,5.367527368263277,22.9,True,False,False
22017,2022,226386,5.354849566020015,18.6,True,False,False
22019,2019,203436,5.308427808065185,22.3,True,False,False
22019,2020,203310,5.308158740359688,21.0,True,False,False
22019,2021,205282,5.312350870250322,20.8,True,False,False
22019,2022,203761,5.30912106335238,17.3,True,False,False
22033,2019,440059,5.64351090752404,19.0,True,False,False
22033,2020,439729,5.643185108159308,16.1,True,False,False
22033,2021,453301,5.656386677130612,18.4,True,False,False
22033,2022,448467,5.651730491426527,15.0,True,False,False
22047,2019,32511,4.512030328087411,24.1,True,False,False
22047,2020,32070,4.5060989599284405,22.4,True,False,False
22047,2021,29824,4.474565890673888,22.6,True,False,False
22047,2022,29617,4.471541065345551,19.1,True,False,False
22051,2019,432493,5.635979082700312,18.8,True,False,False
22051,2020,432346,5.635831445303167,17.0,True,False,False
22051,2021,433688,5.63717740553386,18.7,True,False,False
22051,2022,421777,5.625082893456031,15.0,True,False,False
22055,2019,244390,5.388083431383649,20.4,True,False,False
22055,2020,246518,5.39184863564274,18.0,True,False,False
22055,2021,244205,5.38775455170624,18.8,True,False,False
22055,2022,249750,5.39750549689802,15.9,True,False,False
22057,2019,97614,4.989512109538762,23.3,True,False,False
22057,2020,97596,4.989432018347773,22.4,True,False,False
22057,2021,97504,4.98902243254258,22.7,True,False,False
22057,2022,95056,4.977979535032612,19.4,True,False,False
22063,2019,140789,5.148568724224264,22.7,True,False,False
22063,2020,143737,5.157568576258574,20.0,True,False,False
22063,2021,145830,5.163846875794205,19.3,True,False,False
22063,2022,150145,5.176510874273492,17.0,True,False,False
22071,2019,390144,5.591224932315432,21.4,True,False,False
22071,2020,389476,5.590480701061984,18.3,True,False,False
22071,2021,376971,5.576307941652994,19.0,True,False,False
22071,2022,364136,5.561263617215933,15.2,True,False,False
22073,2019,153279,5.1854826583844,23.3,True,False,False
22073,2020,152439,5.183096091137217,20.3,True,False,False
22073,2021,158768,5.200762974011397,21.8,True,False,False
22073,2022,157568,5.1974680225791845,18.2,True,False,False
22077,2019,21730,4.337059726320525,24.6,True,False,False
22077,2020,21529,4.333023857758089,23.0,True,False,False
22077,2021,20356,4.308692442201257,22.6,True,False,False
22077,2022,20000,4.301029995663981,19.2,True,False,False
22087,2019,47244,4.674346660837855,23.3,True,False,False
22087,2020,47647,4.678035561334018,22.3,True,False,False
22087,2021,44258,4.645991784453663,23.2,True,False,False
22087,2022,44463,4.647998761995242,19.7,True,False,False
22093,2019,21096,4.324200116785378,22.8,True,False,False
22093,2020,20727,4.316536447403556,21.2,True,False,False
22093,2021,19742,4.295391147571983,20.5,True,False,False
22093,2022,19191,4.283097605437225,16.8,True,False,False
22095,2019,42837,4.63181904831605,20.7,True,False,False
22095,2020,42516,4.628552398380802,19.3,True,False,False
22095,2021,42094,4.624220196724192,20.1,True,False,False
22095,2022,39592,4.5976074408031,16.7,True,False,False
22099,2019,53431,4.727793302395854,25.1,True,False,False
22099,2020,52954,4.723898771097236,22.4,True,False,False
22099,2021,51540,4.712144414214886,23.1,True,False,False
22099,2022,51057,4.708055293004027,19.7,True,False,False
22103,2019,260419,5.415672666893594,19.1,True,False,False
22103,2020,263446,5.420691608901915,17.2,True,False,False
22103,2021,269388,5.4303782459903225,15.9,True,False,False
22103,2022,275583,5.440252423562487,14.6,True,False,False
22121,2019,26465,4.422671898327287,20.8,True,False,False
22121,2020,26792,4.42800513453181,19.3,True,False,False
22121,2021,27792,4.443919801103023,20.0,True,False,False
22121,2022,28266,4.451264354621878,16.1,True,False,False
23001,2019,108277,5.034536214391645,19.8,True,False,False
23001,2020,108547,5.035617825013378,19.5,True,False,False
23001,2021,111034,5.0454559855558925,18.6,True,False,False
23001,2022,113765,5.056008671155474,16.9,True,False,False
23003,2019,67055,4.826431166847557,22.3,True,False,False
23003,2020,66804,4.824802467354563,22.8,True,False,False
23003,2021,66859,4.825159876627927,21.8,True,False,False
23003,2022,67351,4.8283440483330615,18.6,True,False,False
23005,2019,295003,5.469826432509759,14.1,True,False,False
23005,2020,298111,5.4743780013636005,12.7,True,False,False
23005,2021,305231,5.484628639522823,11.9,True,False,False
23005,2022,310230,5.491683792847272,11.1,True,False,False
23009,2019,54987,4.740260025937805,17.9,True,False,False
23009,2020,55088,4.741057005360599,16.9,True,False,False
23009,2021,56192,4.74967448988999,16.5,True,False,False
23009,2022,56526,4.752248254177775,13.9,True,False,False
23011,2019,122302,5.087433559095662,19.8,True,False,False
23011,2020,122955,5.089746194142301,18.5,True,False,False
23011,2021,124486,5.0951205123584495,18.0,True,False,False
23011,2022,127259,5.104688506231746,15.8,True,False,False
23013,2019,39772,4.599577430742687,17.7,False,False,False
23013,2021,41084,4.613672720547386,15.7,False,False,False
23013,2022,40977,4.612540159747515,14.3,False,False,False
23017,2019,57975,4.763240757310025,21.5,True,False,False
23017,2020,58132,4.764415264880041,21.0,True,False,False
23017,2021,58629,4.768112486745165,20.3,True,False,False
23017,2022,59905,4.777463072502592,18.0,True,False,False
23019,2019,152148,5.182266247889239,20.3,True,False,False
23019,2020,151655,5.18085673338465,20.2,True,False,False
23019,2021,152765,5.184023864396704,18.8,True,False,False
23019,2022,155312,5.191205012280046,16.2,True,False,False
23029,2019,31379,4.496639099180746,23.1,True,False,False
23029,2020,31473,4.49793814174857,22.1,True,False,False
23029,2021,31121,4.493053543571646,21.6,True,False,False
23029,2022,31555,4.4990681845107945,19.2,True,False,False
23031,2019,207641,5.317313111776048,16.9,True,False,False
23031,2020,209066,5.320283410086904,16.3,True,False,False
23031,2021,214591,5.331611503593115,14.9,True,False,False
23031,2022,218586,5.339622342803747,13.7,True,False,False
24003,2019,579234,5.762854046246768,15.0,True,False,False
24003,2020,582777,5.765502403478545,11.8,True,False,False
24003,2021,590336,5.77109926827053,11.4,True,False,False
24003,2022,594582,5.774211757511029,10.5,True,False,False
24005,2019,827370,5.917699769556032,15.6,False,False,True
24005,2020,826017,5.91698898549256,13.8,False,False,True
24005,2021,849316,5.929069305700517,12.8,False,False,True
24009,2019,92525,4.96625909376715,15.7,True,False,False
24009,2020,93072,4.968819046454293,13.6,True,False,False
24009,2021,93928,4.972795075043795,13.0,True,False,False
24009,2022,94728,4.976478368107121,11.0,True,False,False
24013,2019,168447,5.22646328070718,14.0,True,False,False
24013,2020,169092,5.228123060950536,13.4,True,False,False
24013,2021,173873,5.240232147492069,12.6,True,False,False
24013,2022,176639,5.2470865974003775,11.0,True,False,False
24015,2019,102855,5.012225408521056,19.4,True,False,False
24015,2020,103419,5.01460033408794,18.0,True,False,False
24015,2021,103905,5.01663644669252,18.1,True,False,False
24015,2022,105672,5.023959927171132,15.4,True,False,False
24017,2019,163257,5.21287181166961,16.1,True,False,False
24017,2020,164436,5.215996903774474,14.2,True,False,False
24017,2021,168698,5.227109933839199,12.7,True,False,False
24017,2022,171973,5.235460267422325,11.3,True,False,False
24019,2019,31929,4.504185316870708,19.7,True,False,False
24019,2020,31853,4.503150341603528,18.2,True,False,False
24019,2021,32489,4.511736344119204,18.8,True,False,False
24019,2022,32879,4.5169186001975055,16.6,True,False,False
24021,2019,259547,5.414216013407604,12.3,True,False,False
24021,2020,265161,5.423509648200611,11.7,True,False,False
24021,2021,279835,5.446902032372562,12.2,True,False,False
24021,2022,293391,5.467446787386313,9.1,True,False,False
24023,2019,29014,4.462607606712852,20.7,True,False,False
24023,2020,28852,4.460175923518029,18.4,True,False,False
24023,2021,28702,4.457912160103358,16.8,True,False,False
24023,2022,28423,4.453669915065227,14.8,True,False,False
24025,2019,255441,5.4072906057100285,15.8,True,False,False
24025,2020,256805,5.409603475203942,14.4,True,False,False
24025,2021,262977,5.419917766703139,13.5,True,False,False
24025,2022,264644,5.422662052128798,10.9,True,False,False
24027,2019,325690,5.512804424172821,9.6,True,False,False
24027,2020,328200,5.516138576717075,8.7,True,False,False
24027,2021,334529,5.524433772310284,8.1,True,False,False
24027,2022,336001,5.526340569931022,7.3,True,False,False
24031,2019,1050688,6.021473772170401,9.0,True,False,True
24031,2020,1051816,6.021939772922446,8.4,True,False,True
24031,2021,1054827,6.02318123773207,8.5,True,False,True
24031,2022,1058474,6.024680194622591,7.2,True,False,True
24033,2019,909327,5.958720086475962,13.2,True,False,True
24033,2020,909612,5.958856181120538,11.6,True,False,True
24033,2021,955306,5.98014250543204,11.0,True,False,True
24033,2022,947430,5.976547132374393,10.5,True,False,True
24043,2019,151049,5.179117854429428,18.3,True,False,False
24043,2020,151146,5.179396658289131,19.2,True,False,False
24043,2021,154937,5.190155142594566,17.4,True,False,False
24043,2022,155813,5.192603689490159,15.3,True,False,False
24510,2019,593490,5.773413405714524,20.7,False,False,False
24510,2020,586131,5.767994691477004,19.2,False,False,False
24510,2021,576498,5.760797804969017,18.3,False,False,False
25001,2019,212990,5.328359213547802,14.6,True,False,False
25001,2020,213164,5.3287138611355305,13.2,True,False,False
25001,2021,232411,5.3662566793389725,13.1,True,False,False
25001,2022,231735,5.364991632231593,11.4,True,False,False
25003,2019,124944,5.096715405484823,17.8,True,False,False
25003,2020,124571,5.095416950783348,15.1,True,False,False
25003,2021,128657,5.10943342038445,15.1,True,False,False
25003,2022,126818,5.103180899806526,13.3,True,False,False
25005,2019,565217,5.752215215623729,17.8,True,False,False
25005,2020,566765,5.753403022986508,16.0,True,False,False
25005,2021,580164,5.763550776713434,16.9,True,False,False
25005,2022,581841,5.764804320978387,16.0,True,False,False
25007,2019,17332,4.238848680362337,14.8,True,False,False
25007,2020,17461,4.24206911233894,13.1,True,False,False
25007,2021,21097,4.324220702877004,12.8,True,False,False
25007,2022,20819,4.318459865188351,11.2,True,False,False
25009,2019,789034,5.897095717650791,13.8,True,False,True
25009,2020,791263,5.8983208582947775,13.0,True,False,True
25009,2021,807074,5.906913356677797,12.4,True,False,True
25009,2022,810089,5.908532735033662,11.5,True,False,True
25011,2019,70180,4.846213363879388,16.3,True,False,False
25011,2020,70267,4.846751412036462,15.2,True,False,False
25011,2021,71015,4.851350091383622,14.4,True,False,False
25011,2022,70836,4.85025402926882,13.1,True,False,False
25013,2019,466372,5.668732468400778,17.9,True,False,False
25013,2020,463986,5.666504876644376,16.4,True,False,False
25013,2021,462718,5.665316394137077,15.9,True,False,False
25013,2022,460291,5.663032483282961,15.2,True,False,False
25015,2019,160830,5.206367061944969,14.2,True,False,False
25015,2020,161401,5.207906221173762,12.7,True,False,False
25015,2021,161572,5.208366100874819,12.8,True,False,False
25015,2022,162502,5.210858710444854,11.4,True,False,False
25017,2019,1611699,6.207283936448516,11.6,True,False,True
25017,2020,1609379,6.206658330131472,9.8,True,False,True
25017,2021,1614742,6.208103141572852,9.4,True,False,True
25017,2022,1623952,6.210573188425348,9.3,True,False,True
25021,2019,706775,5.849281179269831,12.2,True,False,False
25021,2020,709409,5.85089669389846,10.4,True,False,False
25021,2021,724505,5.860041386998245,10.9,True,False,False
25021,2022,727473,5.861816879213118,9.3,True,False,False
25023,2019,521202,5.717006073554932,16.1,True,False,False
25023,2020,523738,5.719114085437862,14.1,True,False,False
25023,2021,533003,5.726729653453925,13.8,True,False,False
25023,2022,535308,5.728603733818503,12.1,True,False,False
25025,2019,803907,5.90520581028707,13.1,True,False,True
25025,2020,801582,5.903947956292077,13.2,True,False,True
25025,2021,771245,5.887192361508788,12.7,True,False,True
25025,2022,768425,5.885601485790683,11.6,True,False,True
25027,2019,830622,5.919403429726026,14.8,True,False,True
25027,2020,829212,5.918665578390556,14.9,True,False,True
25027,2021,862029,5.935521876414183,13.4,True,False,True
25027,2022,866866,5.937951969496665,12.5,True,False,True
26005,2019,118081,5.072180022431565,19.2,True,False,False
26005,2020,118927,5.075280463700602,19.6,True,False,False
26005,2021,120950,5.082605872697899,17.6,True,False,False
26005,2022,121939,5.086142629128884,15.0,True,False,False
26017,2019,103126,5.0133681728779935,21.3,True,False,False
26017,2020,102387,5.0102448180980845,22.1,True,False,False
26017,2021,102985,5.012773973330169,18.9,True,False,False
26017,2022,102500,5.010723865391773,16.2,True,False,False
26019,2019,17766,4.249589657772943,18.7,True,False,False
26019,2020,17852,4.251686878168492,18.7,True,False,False
26019,2021,18223,4.260619875172372,16.9,True,False,False
26019,2022,18441,4.26578446784052,14.1,True,False,False
26021,2019,153401,5.185828190728127,20.0,True,False,False
26021,2020,153025,5.184762388171225,20.0,True,False,False
26021,2021,153101,5.184978027360988,17.9,True,False,False
26021,2022,152261,5.182588677769494,15.5,True,False,False
26027,2019,51787,4.714220753242595,21.9,True,False,False
26027,2020,51584,4.712515015788978,20.8,True,False,False
26027,2021,51483,4.711663846031191,19.4,True,False,False
26027,2022,51642,4.713003053349304,16.8,True,False,False
26037,2019,79595,4.900885787076716,17.8,True,False,False
26037,2020,79753,4.901747028518444,17.3,True,False,False
